 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3
210	476.587	476.587	481.975
211	479.612	479.612	485.192
212	488.346	488.346	471.395
213	480.004	480.004	467.640
214	480.428	480.428	469.331
215	492.534	492.534	486.964
216	488.381	488.381	483.766
217	477.623	477.623	476.650
218	496.540	496.540	460.708
219	509.619	509.619	482.248
220	489.381	489.381	480.251
221	485.283	485.283	476.285
222	497.583	497.583	490.420
223	502.953	502.953	484.644
224	511.680	511.680	488.614
225	518.116	518.116	501.042
226	523.691	523.691	492.808
227	509.092	509.092	485.892
228	520.050	520.050	495.967
229	509.596	509.596	497.369
230	516.275	516.275	492.652
231	522.799	522.799	502.140
232	519.910	519.910	520.354
233	535.527	535.527	524.444
234	527.714	527.714	545.761
235	535.373	535.373	547.101
236	544.676	544.676	550.641
237	566.885	566.885	552.898
238	571.171	571.171	582.108
239	582.238	582.238	584.405
240	574.851	574.851	583.568
241	573.381	573.381	595.553
242	579.631	579.631	597.625
243	589.697	589.697	580.825
244	581.349	581.349	574.710
245	583.327	583.327	578.425
246	569.912	569.912	558.390
247	579.853	579.853	563.296
248	576.294	576.294	553.819
249	554.185	554.185	558.971
250	583.686	583.686	554.002
251	558.252	558.252	565.778
252	553.156	553.156	569.528
253	567.011	567.011	565.407
254	564.147	564.147	578.200
255	561.510	561.510	563.493
256	559.235	559.235	551.875
257	570.218	570.218	569.643
258	573.390	573.390	543.797
259	582.476	582.476	541.668
260	570.501	570.501	550.823
261	558.833	558.833	549.596
262	556.236	556.236	551.416
263	583.036	583.036	563.357
264	581.714	581.714	561.558
265	576.233	576.233	573.773
266	584.080	584.080	600.435
267	600.754	600.754	606.571
268	600.586	600.586	610.963
269	635.811	635.811	643.278
270	652.994	652.994	645.474
271	643.234	643.234	642.793
272	663.399	663.399	656.493
273	675.344	675.344	661.344
274	701.783	701.783	684.720
275	720.177	720.177	723.013
276	755.346	755.346	742.917
277	751.250	751.250	742.086
278	756.883	756.883	735.484
279	740.701	740.701	737.086
280	727.508	727.508	717.435
281	734.783	734.783	697.850
282	712.744	712.744	683.848
283	702.897	702.897	675.639
284	705.115	705.115	673.727
285	700.665	700.665	640.514
286	691.274	691.274	625.904
287	691.074	691.074	632.536
288	687.835	687.835	634.203
289	666.542	666.542	638.925
290	666.170	666.170	629.442
291	667.969	667.969	632.025
292	650.725	650.725	616.951
293	654.726	654.726	637.801
294	640.878	640.878	631.027
295	647.355	647.355	613.569
296	656.520	656.520	615.488
297	632.969	632.969	627.140
298	644.261	644.261	623.863
299	652.176	652.176	621.593
300	663.823	663.823	635.309
301	669.540	669.540	614.153
302	681.181	681.181	633.413
303	687.538	687.538	644.174
304	681.410	681.410	652.137
305	675.192	675.192	661.610
306	680.994	680.994	654.495
307	666.838	666.838	674.984
308	675.513	675.513	681.770
309	684.116	684.116	689.383
310	698.262	698.262	693.996
311	706.921	706.921	700.199
312	718.648	718.648	705.735
313	722.497	722.497	731.432
314	725.966	725.966	712.490
315	726.334	726.334	718.567
316	754.365	754.365	728.602
317	753.870	753.870	736.881
