 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3
289	896.408	905.246	902.058
290	912.479	895.641	912.708
291	919.142	926.998	898.474
292	935.178	956.118	913.095
293	946.220	954.211	924.551
294	964.112	988.631	939.492
295	963.539	984.465	964.874
296	985.247	988.534	999.254
297	988.369	1010.103	1011.155
298	1006.362	1022.365	1015.208
299	1020.741	1036.886	1023.496
300	1057.244	1059.409	1041.490
301	1055.933	1085.293	1055.027
302	1082.637	1090.549	1081.308
303	1089.353	1126.307	1083.988
304	1107.643	1139.378	1116.879
305	1122.869	1152.961	1135.793
306	1182.235	1170.921	1164.521
307	1170.722	1228.529	1167.449
308	1172.564	1225.775	1186.059
309	1215.830	1261.410	1195.490
310	1238.250	1269.498	1224.150
311	1289.876	1302.279	1257.384
312	1282.515	1323.322	1292.536
313	1335.444	1340.978	1319.969
314	1338.158	1390.109	1348.964
315	1370.621	1412.554	1358.971
316	1407.784	1450.418	1380.255
317	1405.070	1497.053	1430.427
318	1466.039	1498.012	1461.667
319	1490.972	1531.779	1507.846
320	1519.935	1559.953	1566.665
321	1566.617	1608.672	1557.549
322	1601.200	1655.099	1576.227
323	1619.183	1713.514	1648.560
324	1651.287	1736.694	1692.191
325	1725.946	1790.437	1755.598
326	1789.970	1859.373	1816.219
327	1807.142	1884.560	1843.351
328	1856.340	1941.235	1894.992
329	1913.583	1988.891	1916.953
330	1979.497	2045.493	1993.678
331	2044.711	2121.633	2034.890
332	2109.191	2221.656	2100.982
333	2175.408	2296.276	2167.464
334	2246.031	2388.359	2234.427
335	2304.414	2504.528	2294.806
336	2355.333	2602.930	2377.614
337	2407.049	2697.059	2452.025
338	2452.577	2770.704	2565.302
339	2558.408	2934.628	2650.546
340	2684.159	3028.448	2728.812
341	2755.782	3160.948	2818.097
342	2861.207	3207.586	2957.403
343	3011.142	3318.789	3094.228
344	3152.330	3417.214	3175.322
345	3229.119	3491.509	3277.407
346	3322.127	3520.765	3350.203
347	3330.960	3457.520	3350.885
348	3302.277	3364.149	3277.438
349	3184.122	3276.906	3187.337
350	3093.361	3140.080	3100.740
351	2992.855	3087.732	3023.770
352	2915.857	3004.124	3011.090
353	2893.386	2991.760	2979.687
354	2913.459	2925.513	2944.965
355	2873.412	2895.146	2889.256
356	2846.474	2890.452	2865.114
357	2856.574	2873.515	2849.191
358	2791.369	2861.714	2816.596
359	2759.220	2870.079	2834.375
360	2760.071	2840.083	2829.346
361	2771.207	2853.431	2828.912
362	2808.777	2834.107	2852.802
363	2798.563	2862.686	2818.413
364	2761.775	2894.989	2827.219
365	2777.964	2863.423	2823.289
366	2798.094	2869.834	2807.526
367	2811.951	2892.519	2804.035
368	2800.587	2874.921	2832.997
369	2835.910	2871.304	2836.325
370	2882.609	2882.872	2854.211
371	2891.153	2938.806	2883.112
372	2893.282	2993.737	2919.691
373	2907.600	3011.893	2989.704
374	2954.364	3056.692	3014.656
375	2963.795	3057.782	2999.766
376	2913.833	3052.263	3016.721
377	2960.020	3137.495	3036.810
378	3009.808	3179.335	3033.124
379	3025.072	3167.619	3069.294
380	3055.765	3219.269	3077.546
381	3057.029	3207.067	3131.827
382	3117.907	3239.087	3170.534
383	3135.296	3252.664	3185.373
384	3185.961	3347.639	3207.150
385	3167.553	3393.950	3264.773
386	3247.670	3412.874	3355.454
387	3296.667	3392.908	3449.166
388	3299.932	3469.296	3471.142
